fecha_presentacion,proyecto_ley,id,proponente,cargo,comision,estado,texto_proyecto_ley_pdf_presente,texto_proyecto_ley,texto_1debate_pdf_presente,texto_1debate,texto_2debate_pdf_presente,texto_2debate,texto_aprobado_pleno_pdf_presente,texto_aprobado_pleno,objecion_parcial_pdf_presente,objecion_parcial,objecion_total_pdf_presente,objecion_total,texto_definitivo_pleno_pdf_presente,texto_definitivo_pleno,registro_oficial_pdf_presente,registro_oficial
2024-01-23,"Proyecto de Ley Orgánica Reformatoria al Código Orgánico de Organización Territorial, Autonomía y Descentralización ",AN-2024-2731,FARINAGO DELGADO NATHALY ESTEFANIA,ASAMBLEÍSTA/S,Comisión de Gobiernos Autónomos Descentralización Competencias y Organización Territorio,En trámite / Revisión en Comisión para Segundo Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f9cc84fc-9caf-4514-ac97-c6f7e970bada/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-01-18,Proyecto de Ley Orgánica Reformatoria al Código Orgánico Administrativo,AN-2024-2868,ALEXANDRA MANUELA ARCE PLUAS VICTORIA DESINTONIO MALAVÉ,ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/9bf2d267-913c-4eae-aa31-36f892797008/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-01-18,Proyecto de Ley para la Reparación de las Víctimas y la judicialización de graves violaciones de derechos humanos ydelitos de lesa humanidad ocurridos en el contexto de las Movilizaciones de Octubre dde 2019 y Junio de 2022,AN-2024-2729,NUÑEZ RAMOS SILVIA PATRICIA,ASAMBLEÍSTA/S,"Comisión de Garantías Constitucionales, Derechos Humanos, Derechos Colectivos y la Interculturalidad",En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/15873fe0-f0da-4355-9c8b-0b1dbd7d9251/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-01-18,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica del Servicio Público de Energía Eléctrica,AN-2024-2720,SAMANIEGO MAIGUA  FRANKLIN OMAR,ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/851b6c7a-c98d-4b19-8db2-bff9d4c6ad82/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-01-17,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Movilidad Humana,AN-2024-2724,SALINAS OCHOA CAMILO AURELIO,ASAMBLEÍSTA/S,Comisión de Relaciones Internacionales y Movilidad Humana,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/df133d60-34b0-4f3a-a596-242af11adc82/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-01-17,Proyecto de Ley Orgánica Reformatoria al Código Orgánico Integral Penal,AN-2024-2727,SALINAS OCHOA CAMILO AURELIO,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2b22351d-a485-43f2-8e4b-a6f72624e509/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-01-17,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica del Uso Legítimo de la Fuerza,AN-2024-2725,SALINAS OCHOA CAMILO AURELIO,ASAMBLEÍSTA/S,"Comisión de Soberanía, Integración y Seguridad Integral",En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e3e7807a-3371-4aa3-9593-92454adb29bf/P-PROY~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-01-17,Proyecto de Ley Orgánica Reformatoria al Código Orgánico de la Función Judicial,AN-2024-2728,SALINAS OCHOA CAMILO AURELIO,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Archivado / Registro de Objeción Total,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/709199f6-b6dc-4ca3-993b-06592ef68b5a/PP-PRO~1_compressed%20(1).pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-01-17,Proyecto de Ley Orgánica Reformatoria a la Ley Reformatoria a la Ley de Seguridad Pública y del Estado,AN-2024-2723,SALINAS OCHOA CAMILO AURELIO,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/dfa1ec79-f594-4dbe-b0f7-62721aaca604/pp-proyecto%20reformatorio%20coip%20441325-salinas.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-01-17,Proyecto de Ley Orgánica Reformatoria Integral a la Ley Orgánica de Discapacidades,AN-2024-2721,MENDEZ ROJAS FERNADA MABEL,ASAMBLEÍSTA/S,Comisión del Derecho a la Salud y Deporte,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/dfa1ec79-f594-4dbe-b0f7-62721aaca604/pp-proyecto%20reformatorio%20coip%20441325-salinas.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-01-17,Proyecto de Ley Orgánica Reformatoria a la Ley de Extinción de Dominio,AN-2024-2726,SALINAS OCHOA CAMILO AURELIO,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/df133d60-34b0-4f3a-a596-242af11adc82/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-01-16,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de la Función Legislativa que establece el Régimen de Transición en caso de Disolución de la Asamblea Nacional del Ecuador,AN-2024-2716,CUESTA SANTANA  ESTHER ADELINA,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Difusión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/45320f7f-5176-4ec2-b885-cfc1740b7b1e/PP-PRO~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1c90ffa3-56ce-4248-9a61-34daf7a6d1e6/1d-%20informe%20comision.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-01-15,Proyecto de Ley Orgánica de Urgencia Económica para la Recuperación de Activos de Origen Ilícito y Transparencia en la Contratación Pública con Calificación de urgente en materia económica,AN-2024-2714,NOBOA AZIN DANIEL GILCHRIST,PRESIDENTE DE LA REPÚBLICA DEL ECUADOR,Comisión de Régimen Económico y Tributario y su Regulación y Control,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3c92e859-be09-4807-bed8-35a2b6aa60cf/PP_ALC~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a543bb2c-5d3e-47b1-a8e7-d3aaae396b42/1D-AN-~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/254f14fd-1686-4a1b-ab30-bf87fb36f087/2D-LEY~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/652fd5f3-14f3-4353-b25c-a3bffd6681c7/LEYEXT~1.PDF,0,NA,0,NA,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e76d81fb-b322-425a-a9ba-229c31bcf3d6/LEYEXT~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/964b4184-22a8-48e9-9601-06c7b7989412/RO-LEY~1.PDF
2024-01-11,Proyecto de Ley Reformatoria al Código Orgánico Integral Penal,AN-2024-2712,VELOZ RAMIREZ REBECA VIVIANA,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a7d3f46f-e8d5-428e-83cf-341b437b1df3/pp-proyecto%20reformatorio%20cogep%20441039-samaniego.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-01-11,"Proyecto de Ley Orgánica para Enfrentar el Conflicto Armado Interno, la Crisis Social y Económica",AN-2024-2709,NOBOA AZIN DANIEL GILCHRIST,PRESIDENTE DE LA REPÚBLICA DEL ECUADOR,"Comisión de Desarrollo Económico, Productivo y la Microempresa",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/dc0a2132-3470-4994-b695-9b93b92bfb1c/pp-%20proyecto%20reformatorio%20coip%20441037-anexo_merged.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-01-11,Proyecto de Ley Orgánica Reformatoria al Código Organico General de Procesos,AN-2024-2713,SAMANIEGO MAIGUA  FRANKLIN OMAR,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/92ee7956-82c3-4b84-982f-c5cee8006258/PP-PRO~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f4cc9707-1fef-453d-b574-1b8a8c508c22/1d%20-%20proyecto%20para%20enfrentar%20el%20conflicto%20armad.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6885343c-1ca4-4e7f-a702-69ab02c11528/2d-AN-CDEP-2024-0058-M.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/013b0c58-8e95-45ac-85a7-9ecd93fdc456/ap-Ley%20organica%20conflicto%20armado%20y%20crisis%20social%20-%20scan.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/5bfb63af-6525-4209-960d-38e8339a6ed1/op%20-%20ley%20conflicto%20armado%20442739-noboa.pdf,0,NA,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/44d7bb22-5c97-423f-ad87-c4f02f182ce9/inf%20no%20vinc%20a%20la%20obj%20parcial%20442789-merizalde.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1005f6e2-9435-4ebd-af25-0c03c10a1ba6/RO%20Ley%20conflicto%20armado.pdf
2024-01-08,Proyecto de Ley de Reforma al Código Orgánico Integral Penal,AN-2024-2710,SALINAS OCHOA CAMILO AURELIO,ASAMBLEÍSTA/S,NA,En trámite / Revisión en la Unidad Ténica Legislativa,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a4c34f73-7597-4af4-b5a5-74db7aa81ac0/pp%20-%20PP-PRO~1_compressed.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-01-08,Proyecto de Ley Reformatoria que atiende las preguntas de la consulta popular y evita el desperdicio del dinero ecuatoriano,AN-2024-2849,MENDOZA JIMENEZ PATRICIA MOSERRAT,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/74379b47-7a9e-47b7-a2fd-0c03c67591ef/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-01-04,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Movilidad Humana,AN-2024-2703,POSSO NARANJO LUCIA ANABELLE,ASAMBLEÍSTA/S,Comisión de Relaciones Internacionales y Movilidad Humana,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1a66e06b-bdeb-4b72-a585-dbae736831b2/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-01-04,"Proyecto de Ley Orgánica Reformatoria al Código Orgánico de Organización, Territorio, Autonomía y Descentralización para la coordinación, diseño e implementación de los planes descentralizados de seguridad ciudadana",AN-2024-2706,RODRIGUEZ RIOFRIO CARLOS ALBERTO,ASAMBLEÍSTA/S,Comisión de Gobiernos Autónomos Descentralización Competencias y Organización Territorio,En trámite / Difusión para Segundo Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1a66e06b-bdeb-4b72-a585-dbae736831b2/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-01-03,Proyecto de Ley Reformatoria al Código Orgánico Integral Penal,AN-2024-2701,VELA JIMENEZ RAMIRO,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/db609b5a-d7dd-4fd6-ad79-948d3a790c01/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-01-03,Proyecto de Ley Orgánica Reformatoria al Código Orgánico Integral Penal que estipula entre otras cosas la cadena perpetua,AN-2024-2704,GUTIERREZ BORBUA LUCIO EDWIN,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c22a1a7d-3994-421b-bb82-29d69773ba2d/pp-%20proyecto%20reformatorio%20coip%20440642-vela.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2024-01-03,Proyecto de Ley Reformatorio a la Ley Orgánica de Movilidad Humana,AN-2024-2702,GALARZA AÑAZCO ANA MERCEDES,ASAMBLEÍSTA/S,Comisión de Relaciones Internacionales y Movilidad Humana,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/bca9dc29-cf81-4d56-b4e2-e0e8ff46b5e4/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2023-12-27,Proyecto de Ley Orgánica Reformatoria al Código Orgánico Integral Penal,AN-2024-2699,ALARCON BUENO INES MARGARITA,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a15d2844-12de-423b-8b14-b220d2705c48/pp-proyecto%20reformatorio%20al%20coip%20440393.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2023-12-21,Proyecto de Ley Reformatoria a la Ley de Desarrollo de Puerto Bolívar,AN-2023-2694,ORDOÑEZ BRAVO STEVEN LEONARDO,ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7d64b3b0-973b-4260-83dc-1ab86af326e5/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2023-12-21,Proyecto de Ley Orgánica Reformatoria al Código Orgánico del Ambiente para incorporar la medición de la huella ambiental,AN-2023-2697,VALLEJO AYALA JOSE LUIS,ASAMBLEÍSTA/S,Comisión de Biodiversidad y Recursos Naturales,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/dfbe5e62-e6e9-4062-8b7a-da1fb1c3dc52/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2023-12-21,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Servicio Público para descongelar el beneficio por jubilación,AN-2023-2695,VALLEJO AYALA JOSE LUIS,ASAMBLEÍSTA/S,Comisión del Derecho al Trabajo y a la Seguridad Social,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/bedbd85b-fdb5-42c2-b7e8-be6bb52d87c6/pp-proyecto%20de%20ley%20reformatorio%20a%20la%20ley%20de%20transito.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2023-12-21,"Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Transporte Terrestre, Tránsito y Seguridad Vial",AN-2023-2693,VALLEJO AYALA JOSE LUIS,ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/189b55a9-248b-4858-839b-1aeadc1e04fd/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2023-12-21,Proyecto de Ley Orgánica para lograr justicia e igualdad en la gestión de los diferentes niveles de gobierno,AN-2023-2696,VALLEJO AYALA JOSE LUIS Y MONTENEGRO VALENCIA VALERIA,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4bdcd1c8-832f-48e2-a66c-0666409a6af6/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2023-12-21,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Educación Superior para fomentar el cogobierno y la igualdad entre estamentos,AN-2023-2698,VALLEJO AYALA JOSE LUIS Y MONTENEGRO VALENCIA VALERIA,ASAMBLEÍSTA/S,"Comisión de Educación, Cultura, Ciencia, Tecnología, Innovación y Saberes Ancestrales",En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7d64b3b0-973b-4260-83dc-1ab86af326e5/PP-PRO~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2023-12-20,Proyecto de Ley Organica de Competitividad Energetica,AN-2023-2692,NOBOA AZIN DANIEL GILCHRIST,PRESIDENTE DE LA REPÚBLICA DEL ECUADOR,"Comisión de Desarrollo Económico, Productivo y la Microempresa",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d73c6f80-82fa-40b4-b0b4-1b0eee36752a/pp-%20proyecto%20de%20ley%20(440187-noboa).pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/51e34813-74c0-4f1e-a154-dd5aa0555cbf/1d-AN-CDEP-2023-0151-M.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/83a99b13-697e-4cb8-89c0-740b6cad69fb/2d-AN-CDEP-2024-007-M.pdf,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f73c4111-d094-4a05-b7cb-0c5bd8f7e55f/ap-Ley%20de%20competitividad%20energetica,%20oficio%20y%20certificacion.pdf",0,NA,0,NA,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/bac6e246-4115-4088-b1f2-90ede50e281e/Sancio%01n%20del%20presidente%20de%20la%20repu%01blica%20competi.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a2e06229-00e0-445a-9095-afc8f1a6f85a/Registro%20Oficial%20-%20Ley%20de%20competitividad%20energe%01tica.pdf
2023-12-19,"Proyecto de Ley Reformatoria al Codigo Organico Integral Penal para el fortalecimiento el Sistema de Justicia, procesamiento eficiente de criminales y control de grupos de delincuencia organizada",AN-2023-2691,VERA PALACIOS OTTO SANTIAGO,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Difusión para Segundo Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7bf1abcb-68ad-473b-87cb-f3967f8ec3b3/pp-%20proyecto%20de%20ley%20(440064-vera).pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/9e54dc5a-ef77-4553-8e12-5635109be02f/INF-1D~2.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f90d7d04-0f2c-453f-9395-b0daec880c42/2DPROY~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA
2023-12-13,"Proyecto de Ley Reformatoria a la Ley de Creación de la Universidad Intercultural de las Nacionalidades y Pueblos Indígenas, Amawtay Wasi",AN-2023-2690,BALTAZAR YUCAILLA ROSA CECILIA,ASAMBLEÍSTA/S,NA,No Calificado / Archivado,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4bd36686-cf41-4a4d-9bd5-1e661473aaec/PP-LEY~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2023-12-12,"PROYECTO DE LEY ORGANICA REFORMATORIA A LA LEY ORGANICA DEL SERVICIO PUBLICO DE ENERGIA ELECTRICA, QUE REGULA EL DESTINO DE RECURSOS PARA EL DESARROLLO TERRITORIAL Y CREA LA TARIFA ESPECIAL DE CONSUMO ASOCIADA A LOS PROYECTOS DE GENERACION ELECTRICA",AN-2023-2684,TAPIA ESCALANTE MANUEL HUMBERTO,ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b56946d1-f699-4c12-b6db-4ebf731d99ae/pp-proyecto%20de%20ley%20reformatoria%20a%20la%20losep%20de%20energia%20electrica%20439696.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2023-12-07,Proyecto de Ley Orgánica Reformatoria al Código Orgánico Integral Penal,AN-2024-2717,ACAITURRI VILLA VARAS JORGE ENRIQUE,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d8615b31-e770-454e-b8b9-af53b901878f/pp-%20proyecto%20de%20ley%20de%20distribucion%20eficiente%20y%20equitativa%20de%20regalias%20mineras%20439566.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2023-12-07,PROYECTO DE LEY DE DISTRIBUCIÓN EFICIENTE Y EQUITATIVA DE LAS REGALIAS MINERAS EN TERRITORIOS NO AMAZONICOS,AN-2023-2683,VEGA QUEZADA CRISTHIAN,ASAMBLEÍSTA/S,Comisión de Biodiversidad y Recursos Naturales,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4ba19acc-15e3-47ee-97a3-1685cecd8dbe/pp-%20proyecto%20de%20ley%20de%20inteligencia%20estrategica%20439543.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2023-12-07,PROYECTO DE LEY ORGANICA DE INTELIGENCIA ESTRATEGICA,AN-2023-2682,JURADO BEDRAN XAVIER ANDRES,ASAMBLEÍSTA/S,"Comisión de Soberanía, Integración y Seguridad Integral",En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f1eeb288-5c37-4728-ab5b-eb5bd742251e/pp-proyecto%20reformatorio%20al%20coip%20439545.pdf,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
2023-11-30,PROYECTO DE LEY ORGANICA REFORMATORIA DE VARIAS LEYES PARA GARANTIZAR LA SEGURIDAD CIUDADANA,AN-2023-2685,YUMBAY YALLICO MARIANA,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Difusión para Segundo Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/857904df-f409-4439-92c9-67c466424d9a/pp-%20proyecto%20para%20garantizar%20la%20seguridad%20ciudadana%20439093-yumbay0932970001701713188%20(1).pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6817fb5b-e1ad-4ae9-9263-191fde6b0142/INF-1D~2.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/90edc317-4fef-4c83-ae86-067eb6ad782b/2DPROY~1.PDF,0,NA,0,NA,0,NA,0,NA,0,NA
2023-11-29,PROYECTO DE LEY ORGANICA DE DEFENSA CONTRA INCENDIOS,AN-2023-2680,VEGA QUEZADA CRISTHIAN,ASAMBLEÍSTA/S,Comisión de Gobiernos Autónomos Descentralización Competencias y Organización Territorio,Archivado / Registro de Objeción Total,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3905ae3f-1c2b-42cc-87c1-5d7be52a7a7d/pp%20PROYECTO%20DE%20LEY%20ORGANICA%20DE%20DEFENSA%20CONTRA%20INCENDIOS-2-25.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/61ef7906-597a-4d17-8535-c12c3b2b4c99/1d%20-%20informe%20comision.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3d7b9ccd-7c9e-4f60-aadb-11b1defb6897/2d-%20informe%20comision.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/77dc0119-2adc-422b-97a1-e6282220bdb7/ap%20-%20texto%20aprobado%20para%20objecion.pdf,0,NA,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/51f3d337-ff6a-4dc9-aa21-9c8565371b90/objecion%20total.pdf,0,NA,0,NA
2023-11-27,Proyecto de Ley Orgánica de Eficiencia Económica y Generación de Empleo,AN-2024-2715,NOBOA AZIN DANIEL GILCHRIST,PRESIDENTE DE LA REPÚBLICA DEL ECUADOR,"Comisión de Desarrollo Económico, Productivo y la Microempresa",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7e1c1262-1db0-427b-8e33-cc5d3bea290e/PPLEYE~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4350bdf8-f956-4305-99c3-4c374ee2c1b5/inf-1d-AN-CDEP-2023-0133-M.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/aa9fa026-694f-4902-9c81-3e1bcfa67078/2d-AN-CDEP-2023-0142-M.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/be09df16-cd06-485d-a5da-ffb58cb4b18d/ap-proyecto%20eficiencia%20economica.pdf,0,NA,0,NA,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/30915d19-d726-4798-a7fb-b5c9f1cb27c0/resp-pr%20sancion-proyecto%20eficiencia%20economica.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/9acd02a5-83b6-4af9-9f15-d156a50304dd/ro-ley%20de%20eficiencia%20economica.pdf
