fecha_presentacion,proyecto_ley,id,proponente,cargo,comision,estado,texto_proyecto_ley_pdf_presente,texto_proyecto_ley,texto_1debate_pdf_presente,texto_1debate,texto_2debate_pdf_presente,texto_2debate,texto_aprobado_pleno_pdf_presente,texto_aprobado_pleno,objecion_parcial_pdf_presente,objecion_parcial,objecion_total_pdf_presente,objecion_total,texto_definitivo_pleno_pdf_presente,texto_definitivo_pleno,registro_oficial_pdf_presente,registro_oficial,termino_legislativo,matched_name,matching_score,coalition,party_2
2017-09-07,Proyecto de Ley Orgánica Reformatoria al Código Orgánico Integral Penal,AN-2017-1068,mae montano valencia,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e0025b61-c639-42b2-aedf-901a1889ce8c/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20al%20C%F3digo%20Org%E1nico%20Integral%20Penal%20Tr.%20298154.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/86b50293-6228-4a9b-9f1d-2113d547df0b/Informe%20Primer%20Debate%20Tr.%20350278.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e9d89ee8-66f0-4f60-91cb-293c581b298b/Informe%20Segundo%20Debate%20Tr.%20364053.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b9aba938-8e22-4fcf-8442-4d22784b5e13/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/05cba167-002e-4bd7-b62e-8423c4edb564/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20382446.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8097c041-b665-464c-a50f-e5c72adbcdee/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/50731eb5-c411-4e2c-9e97-ec4381d9a7eb/Registro%20Oficial%20107%20Coip.pdf,3.0,mae montano valencia,100.0,Sin bancada,CREO
2017-09-06,"Proyecto de Ley Orgánica Reformatoria al Código Orgánico Integral Penal, Coip",AN-2017-1067,"duchi guaman maria encarnacion, penafiel izquierdo eddy colon",ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Publicado /,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/08735435-580e-40f2-8786-12cdd0703cdf/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20al%20C%F3digo%20Org%E1nico%20Integral%20Penal,%20Coip%20Tr.%20298027.pdf",1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0d91678b-f057-4bef-80a6-1bad44580120/Informe%20Primer%20Debate%20Tr.%20350278.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8c11f0fb-6b2d-445b-90f8-c306a52d88b8/Informe%20Segundo%20Debate%20Tr.%20364053.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e0a053c4-5f33-40cd-995d-447f7cfdc750/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/77356b11-f280-4c86-b8fa-4da69c27f53f/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20382446.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/135130e9-427b-42fc-8ae3-a7b7eac3dc14/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6758978e-75de-445c-9f9c-c182bb8a54f2/Registro%20Oficial%20N%B0%20107%20Ley%20Org%E1nica%20Reformatoria%20al%20Coip.pdf,3.0,duchi guaman maria encarnacion,90.0,Integración Nacional,MUPP
2017-09-05,Proyecto de Ley Orgánica Reformatoria para Prevenir y Combatir la Corrupción en el Sector Público,AN-2017-1066,lloret valdivieso  juan cristobal,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Archivado / Registro de Objeción Total,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1305f5d5-ef0f-424e-a59c-c99654523b05/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20para%20Prevenir%20y%20Combatir%20la%20Corrupci%F3n%20en%20el%20Sector%20P%FAblico%20Tr.%20297643.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ff14927c-2919-4f31-bc06-a89e95a30304/Informe%20Primer%20Debate%20Tr.%20314520.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/69f95f0e-aaff-402f-a2a5-7c9776c71d0a/Informe%20Segundo%20Debate%20Tr.%20335684.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/dc81a4a0-7f17-4dd7-b7d0-830605d07f90/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/51df1eda-8f3e-4c6a-861f-6b78ab9fb3db/Objeci%F6n%20Total%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20339935.pdf,0,,0,,3.0,lloret valdivieso juan cristobal,98.0,UNES,RC
2017-08-31,"Proyecto de Reforma a la Reforma de la Ley Orgánica de Transporte Terrestre, Tránsito y Seguridad Vial",AN-2017-1062,alberto jesus arias ramirez,ASAMBLEÍSTA/S,"Comisión Especializada Ocasional para Coordinar, Evaluar y dar Seguimiento al Consejo Consultivo establecido en la Ley de Transporte Terrestre, Tránsito y Seguridad Vial",Publicado /,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8e97e831-43af-4b58-baa8-e9b8c5c8704b/Proyecto%20de%20Reforma%20a%20la%20Reforma%20de%20la%20Ley%20Org%E1nica%20de%20Transporte%20Terrestre,%20Tr%E1nsito%20y%20Seguridad%20Vial%20Tr.%20297235.pdf",1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/35013761-edbe-4349-9d77-a1ee13c7924d/Informe%20Primer%20Debate%20Tr.%20343822.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7f1ebbd8-c3b0-4608-9122-9ccf4b5cd7b5/2020-03-13-inf-2d-399242-ferNAdez.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4cd04893-d27d-4c9e-b533-a081b3330257/ley_de_tr%E1nisto_compressed.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/9bcd69f7-ae92-4810-8eb7-61a04c9a8aab/op-inc-t-404192.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/872dd464-63e1-4572-85b2-671d0620cf02/407235-pozo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c39c93b1-cf42-4c8c-a56d-5d290ec0c0f9/RO-QS-512_10-8-2021_compressed%20(2).pdf,3.0,arias ramirez alberto jesus,95.0,PAIS,PAIS
2017-08-31,"Proyecto de Reforma a la Reforma de la Ley Orgánica de Transporte Terrestre, Tránsito y Seguridad Vial",AN-2017-1064,alberto jesus arias ramirez,ASAMBLEÍSTA/S,"Comisión Especializada Ocasional para Coordinar, Evaluar y dar Seguimiento al Consejo Consultivo establecido en la Ley de Transporte Terrestre, Tránsito y Seguridad Vial",Publicado /,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e4f50dd5-7425-4d5e-9d71-fa047ba80f0a/Proyecto%20de%20Reforma%20a%20la%20Reforma%20de%20la%20Ley%20Org%E1nica%20de%20Transporte%20Terrestre,%20Tr%E1nsito%20y%20Seguridad%20Vial%20Tr.%20297237.pdf",1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a56299c9-3cf2-49fc-b8d8-5200d3de355e/Informe%20Primer%20Debate%20Tr.%20343822.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4e142092-75d6-45b0-8cde-3e81a24f30d2/2020-03-13-inf-2d-399242-ferNAdez.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/70a7452a-3880-4543-b3f4-9367e10bc8e8/ley_de_tr%E1nisto_compressed.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/aba5dc08-bd49-476a-8141-6f842e6fc79a/op-inc-t-404192.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ec4390e5-2f7c-47b3-ba49-2741971a80a1/407235-pozo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4f22215e-80d9-42df-bf54-b64d30370349/RO-QS-512_10-8-2021_compressed%20(2).pdf,3.0,arias ramirez alberto jesus,95.0,PAIS,PAIS
2017-08-28,Proyecto de Ley Orgánica Reformatoria al Código Orgánico Integral Penal para Sancionar el Maltrato Animal,AN-2017-1054,bonilla salcedo viviana,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/07d63c80-e2f4-408b-aa9e-973f915fd1de/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20al%20C%F3digo%20Org%E1nico%20Integral%20Penal%20para%20Sancionar%20el%20Maltrato%20Animal%20Tr.%20296518.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8fa5d12a-01a7-4a3c-8dd4-b6634263bc00/Informe%20Primer%20Debate%20Tr.%20350278.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b0e440bf-815d-4e81-a8f5-a17fdc327a7b/Informe%20Segundo%20Debate%20Tr.%20364053.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2bfd41ac-aa62-4f96-8adc-5ac8abf60b44/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/74089b56-318b-4654-a163-530a2fbef73e/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20382446.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ecbafc70-ce1e-44b1-98d1-1cb7ea95a89d/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/fe3a1886-f03f-4a76-9f0f-b600963f14ae/Registro%20Oficial%20107%20Coip.pdf,3.0,bonilla salcedo viviana patricia,95.0,Sin bancada,Ind.
2017-08-28,"Proyecto de Reformas a la Ley Orgánica Electoral y de Organizaciones Políticas de la República del Ecuador, Código de la Democracia",AN-2017-1085,fausto holguin ochoa,SECRETARIO GENERAL DEL CONSEJO NACIONAL ELECTORAL,Comisión de Justicia y Estructura del Estado,Publicado /,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b9dd967b-9a63-47c8-aa47-813a11899abb/Proyecto%20de%20Reformas%20a%20la%20Ley%20Org%E1nica%20Electoral%20y%20de%20Organizaciones%20Pol%EDticas%20de%20la%20Rep%FAblica%20del%20Ecuador,%20C%F3digo%20de%20la%20Democracia%20Tr.%20296536.pdf",1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/04dea049-1cb5-499b-bb12-a409fa82750e/Informe%20Primer%20Debate.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0a329b67-dd8b-4d9b-aaf8-1755ca74b716/Informe%20Segundo%20Debate%20Tr.%20312256.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/793c230e-32be-40a6-bec9-997db098b8b9/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6b50e7f5-2de6-4413-84cf-5bf0cf178309/RD_391648moreno_391648_557040.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/34f006cc-6592-41a9-b974-1b4bb5414fb8/2020-01-30-C%F3digo%20%20de%20la%20Democracia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6bbaf58f-185e-45e3-a00a-03266f65b37b/2020-02-03-SRO134_20190103.pdf,3.0,holguin naranjo marcela priscila,86.0,UNES,RC
2017-08-24,Proyecto de Ley Orgánica para la Erradicación de la Violencia de Género Contra las Mujeres,AN-2017-1052,moreno garces lenin,PRESIDENTE DE LA REPÚBLICA DEL ECUADOR,Comisión para la Prevención y Erradicación de la Violencia de Género,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d993ea98-d1a5-43ca-8cab-596bf5997fe1/Proyecto%20de%20Ley%20Org%E1nica%20para%20la%20Erradicaci%F3n%20de%20la%20Violencia%20de%20G%E9nero%20Contra%20las%20Mujeres%20Tr.%20296207.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f2e328f4-881b-4195-9362-d4ca709210f0/Informe%20Primer%20Debate%20Tr.%20306119.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3a0a48e9-bd9b-4710-9481-0750998e4c0b/Informe%20Segundo%20Debate%20Tr.%20308680.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/491e8791-e5fd-4907-b014-8aa2246aba59/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/670a7281-841c-4ade-b122-00f1a854ff3b/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20312434.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/aadf9160-1fad-40ec-b111-81c6b355216f/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/398f9c45-54cd-4644-b03c-6136aa019089/Registro%20Oficial%20N%B0%20175.%20Ley%20Org%E1nica%20Integral%20para%20Prevenir%20y%20Erradicar%20la%20Violencia%20contra%20las%20Mujeres.pdf,3.0,barreto zambrano lenin daniel,86.0,UNES,RC
2017-08-24,"Proyecto de Ley Orgánica Reformatoria al Código Orgánico Integral Penal para evitar y prevenir la venta y consumo de Sustancias Estupefacientes y Psicotrópicas por parte de Niños, Niñas y Adolescentes",AN-2017-1053,quinonez ocampo  julio cesar,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Publicado /,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0695692d-27af-4c83-a957-0c663bdc0519/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20al%20C%F3digo%20Org%E1nico%20Integral%20Penal%20para%20evitar%20y%20prevenir%20la%20venta%20y%20consumo%20de%20Sustancias%20Estupefacientes%20y%20Psicotr%F3picas%20por%20parte%20de%20Ni%F1os,%20Ni%F1as%20y%20Adolescentes%20Tr.%20296249.pdf",1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/df71e5d7-fb78-4c2e-9329-0d1c729bb92a/Informe%20Primer%20Debate%20Tr.%20350278.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/62ac2704-faa9-4ae7-a905-9fee129919ff/Informe%20Segundo%20Debate%20Tr.%20364053.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/584915ae-e8ee-433a-a96c-b279ee6d1390/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/644a1350-d828-4190-b2a4-cb639a280c68/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20382446.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4feff97e-d18a-4e32-b97c-be4afdc72f98/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/de5e21ec-48d5-490a-b132-b0a29782cd27/Registro%20Oficial%20107%20Coip.pdf,3.0,quinonez ocampo julio cesar,98.0,PAIS,PAIS
2017-08-23,Proyecto de Ley Reformatoria a la Ley Orgánica de Educación Superior,AN-2017-1051,suquilanda valdivieso  byron vinicio,ASAMBLEÍSTA/S,"Comisión de Educación, Cultura, Ciencia, Tecnología, Innovación y Saberes Ancestrales",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d78846eb-685b-4e86-8213-7fe217138464/Proyecto%20de%20Ley%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20de%20Educaci%F3n%20Superior%20Tr.%20296080.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/11a86c4a-9df6-46dc-b7a7-9e8e4488ce0e/Informe%20Primer%20Debate%20Tr.%20281116.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/404a2571-8ed5-4387-9e68-a67fcb7d840a/Informe%20Segundo%20Debate%20TR.%20326804.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d68cb36b-7913-4517-bc97-e39a84250e1c/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia..pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2831d221-c263-44fb-b283-3567492df5be/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.330797.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ccc57f90-4ec4-46f2-8db0-cbe39d327343/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0c86af5a-8acc-4d9e-8ea5-929fdbd18dcd/Registro%20Oficial%20N%B0%20297%20Ley%20Org%E1nica%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20de%20Educaci%F3n%20Superior.pdf,3.0,suquilanda valdivieso byron vinicio,99.0,Unidad por el Cambio,CREO
2017-08-22,Proyecto de Ley Reformatoria del Código Orgánico Integral Penal,AN-2017-1049,luis fernado  torres torres,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d26de57a-a0d2-40d5-9322-3dd76763145a/Proyecto%20de%20Ley%20Reformatoria%20del%20C%F3digo%20Org%E1nico%20Integral%20Penal%20Tr.%20295875.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e52b8914-0d98-4021-81fc-d59c9dc8e274/Informe%20Primer%20Debate%20Tr.%20350278.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/523030b1-cd64-4f5e-bcae-f4cf85a43f82/Informe%20Segundo%20Debate%20Tr.%20364053.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3782f8ec-0d50-4081-a3b3-5fe4b27259b4/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/004142bc-a4dc-4812-990d-caab880b5419/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20382446.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2e836497-b5a9-4451-b413-5a4b2d117dfb/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/fd044228-1660-432f-b7ae-f941504eae35/Registro%20Oficial%20107%20Coip.pdf,3.0,luis fernando torres torres,96.0,Sin bancada,PSC
2017-08-22,Proyecto de Ley Orgánica Reformatoria al Código Orgánico Integral Penal,AN-2017-1048,gende calazacon angel mesias,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ca814dff-e831-45f1-9e7a-7e5092f54ef8/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20al%20C%F3digo%20Org%E1nico%20Integral%20Penal%20Tr.%20295797.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3eae2e7f-2933-4e9c-88a3-21ad2cdd70cf/Informe%20Primer%20Debate%20Tr.%20350278.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/54a7b893-5b24-4824-9543-f5024b700f4a/Informe%20Segundo%20Debate%20Tr.%20364053.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/5a5adb3a-43b2-4fb3-b983-b897a2e69dca/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b50421ab-03c0-4a49-9806-c1c9b7ca8a83/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20382446.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3225950f-2926-4de2-8f09-2444ffcddb17/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/388afa5e-dbc6-4e9c-8607-feadbee1a228/Registro%20Oficial%20107%20Coip.pdf,3.0,gende calazacon angel mesias,100.0,Integración Nacional,CREO
2017-08-18,Proyecto de Ley Orgánica Integral para Prevenir y Erradicar la Violencia de Género Contra las Mujeres,AN-2017-1047,"monica rocio aleman marmol, holguin naranjo marcela priscila, munoz lopez christian pabel, duran aguilar liliana elizabeth, passailaigue manosalvas dallyana marianela, vera mendoza tanlly janela",ASAMBLEÍSTA/S,Comisión para la Prevención y Erradicación de la Violencia de Género,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0fa5926c-bc10-4cfc-8a21-bd75d92bf00a/Proyecto%20de%20Ley%20Org%E1nica%20Integral%20para%20Prevenir%20y%20Erradicar%20la%20Violencia%20de%20G%E9nero%20Contra%20las%20Mujeres%20Tr.%20295579.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/49c3e6a5-a542-4e28-b2a5-de1505a9c33f/Informe%20Primer%20Debate%20Tr.%20306119.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/59535771-df90-405c-9caa-ed52175a87b3/Informe%20Segundo%20Debate%20Tr.%20308680.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b575d2f0-1356-46be-9b14-50af65a63111/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/5492f51c-eb1e-4cdd-b640-c5b994e7bc79/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20312434.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4f5f5b53-d175-422a-a155-3e6d10eb7692/Informe%20Objecion%20Parcial%20Tr.%20313162.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/096a06af-d49c-4bc9-9cab-ade33db73640/Registro%20Oficial%20N%B0%20175.%20Ley%20Org%E1nica%20Integral%20para%20Prevenir%20y%20Erradicar%20la%20Violencia%20contra%20las%20Mujeres.pdf,3.0,passailaigue manosalvas dallyana marianela,90.0,PSC,PSC
2017-08-18,"Proyecto de Ley Reformatoria Orgánica al Código Orgánico de la Producción, Comercio e Inversiones, para Zonas Especiales de Desarrollo Económico para el Sector Turístico de las Provincias de Manabí y Esmeraldas y a la Ley Orgánica de Solidaridad y Corresp",AN-2017-1046,celi santos guillermo alejandro,ASAMBLEÍSTA/S,Comisión de Régimen Económico y Tributario y su Regulación y Control,Publicado /,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d34cb16a-4016-49b1-be71-548489c33655/Proyecto%20de%20Ley%20Reformatoria%20Org%E1nica%20al%20C%F3digo%20Org%E1nico%20de%20la%20Producci%F3n,%20Comercio%20e%20Inversiones,%20para%20Zonas%20Especiales%20%20Tr.%20295528.pdf",1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7a3f847b-bad2-45c7-a09e-7fb40d78e62e/Informe%20Primer%20Debate%20Tr.%20325211.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1da68355-e2cb-4140-b772-bd8c2ad3fbf4/Informe%20Segundo%20Debate%20Tr.%20339311.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/bf739c10-f30a-4133-bcbb-041aee8e99ea/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a62d037e-a25c-4351-930e-129d3ec72bc2/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20352042.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0984a2fd-f459-4e16-91a3-86610e5b2946/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e9f8a6d5-17c8-41bc-905f-911896393a4f/Registro%20Oficial%20N%B0%20433%20Ley%20Org%E1nica%20Reformatoria%20al%20C%F3digo%20Org%E1nico%20de%20la%20Producci%F3n.pdf,3.0,celi santos guillermo alejandro,100.0,Sin Bancada,SUMA
